golden_facility_id,unique_id,source_system,source_tier,source_record_id,source_url,match_type,match_score,source_agreement_status,source_url_count,conflict_reason,can_promote_label
gfac_b5a3c87e68686a5b,e050120f-fe19-4279-8a5a-b1d9f56136c1,india_post_pincode_bridge,A,800001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_fc8ca637daf2a8e5,e08a2a0b-10e2-41ec-9aca-eb19971acf81,fdr_cleaned_facility,C,e08a2a0b-10e2-41ec-9aca-eb19971acf81,https://www.revivaivf.com/about-reviva-ivf-center/our-team/,self_seed,1.0,claim_seed,4,,False
gfac_fc8ca637daf2a8e5,e08a2a0b-10e2-41ec-9aca-eb19971acf81,india_post_pincode_bridge,A,160009.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_57181c78b69d52f2,e08d21d0-91c7-4b3b-8dba-ded02f376ffb,fdr_cleaned_facility,C,e08d21d0-91c7-4b3b-8dba-ded02f376ffb,http://www.sahayoghospitals.com/,self_seed,1.0,claim_seed,5,,False
gfac_57181c78b69d52f2,e08d21d0-91c7-4b3b-8dba-ded02f376ffb,india_post_pincode_bridge,A,441614.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.72,admin_context_only,1,District spelling required fuzzy matching within the same state.,False
gfac_2b08936edd64d408,e0a17748-e50e-4122-875c-e0154d449aaf,fdr_cleaned_facility,C,e0a17748-e50e-4122-875c-e0154d449aaf,http://www.onefivenine.com/india/Places/Taluk/Thiruvananthapuram/Varkala/Hospital,self_seed,1.0,claim_seed,13,,False
gfac_2b08936edd64d408,e0a17748-e50e-4122-875c-e0154d449aaf,india_post_pincode_bridge,A,695005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_87be34ab0db0db2d,e0e20a47-20d6-4339-a91a-a222690be5f5,fdr_cleaned_facility,C,e0e20a47-20d6-4339-a91a-a222690be5f5,https://www.facebook.com/p/Crystal-Healthcare-61557378756069/,self_seed,1.0,claim_seed,5,,False
gfac_87be34ab0db0db2d,e0e20a47-20d6-4339-a91a-a222690be5f5,india_post_pincode_bridge,A,151001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_890235afc7f6d932,e0e69070-6ac4-4514-ad08-e81a8614480d,fdr_cleaned_facility,C,e0e69070-6ac4-4514-ad08-e81a8614480d,https://www.facebook.com/Bhubaneswar2/,self_seed,1.0,claim_seed,6,,False
gfac_890235afc7f6d932,e0e69070-6ac4-4514-ad08-e81a8614480d,india_post_pincode_bridge,A,751002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_a2e457477704fe64,e0ef3022-e432-4ec8-ba09-f70b54b07b58,fdr_cleaned_facility,C,e0ef3022-e432-4ec8-ba09-f70b54b07b58,https://lmra.gov.bh/en/clinics/health_center/207,self_seed,1.0,claim_seed,16,,False
gfac_24e767139ccc4463,e120eca6-0e45-4c55-941c-2429cf498126,fdr_cleaned_facility,C,e120eca6-0e45-4c55-941c-2429cf498126,https://www.femicure.com/best-hospitals/best-ivf-cnters-in-junagadh-with-high-success-rate,self_seed,1.0,claim_seed,8,,False
gfac_24e767139ccc4463,e120eca6-0e45-4c55-941c-2429cf498126,india_post_pincode_bridge,A,370001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f5df9151977851f4,e1940a66-2e63-489d-a700-1b818edc9c90,fdr_cleaned_facility,C,e1940a66-2e63-489d-a700-1b818edc9c90,https://www.allergyandpulmocare.com/,self_seed,1.0,claim_seed,17,,False
gfac_f5df9151977851f4,e1940a66-2e63-489d-a700-1b818edc9c90,india_post_pincode_bridge,A,741235.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_9869e938c9ef4d70,e1959fe3-1d15-42f1-b446-7c8ab094a381,fdr_cleaned_facility,C,e1959fe3-1d15-42f1-b446-7c8ab094a381,https://warangal.telangana.gov.in/public-utility-category/hospitals/,self_seed,1.0,claim_seed,14,,False
gfac_9869e938c9ef4d70,e1959fe3-1d15-42f1-b446-7c8ab094a381,india_post_pincode_bridge,A,506002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.0,admin_context_only,1,PIN code matched India Post but no district/state match in NFHS.,False
gfac_b894c7605a5039a1,e1d951d4-d136-4dfd-89a5-0f09e6b11d97,fdr_cleaned_facility,C,e1d951d4-d136-4dfd-89a5-0f09e6b11d97,https://www.facebook.com/972073132886831,self_seed,1.0,claim_seed,10,,False
gfac_b894c7605a5039a1,e1d951d4-d136-4dfd-89a5-0f09e6b11d97,india_post_pincode_bridge,A,641044.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d08cb30658b7a133,e1ddb5d2-a388-4c06-915c-a13580a5a675,fdr_cleaned_facility,C,e1ddb5d2-a388-4c06-915c-a13580a5a675,https://ambicareclinics.com/,self_seed,1.0,claim_seed,43,,False
gfac_d08cb30658b7a133,e1ddb5d2-a388-4c06-915c-a13580a5a675,india_post_pincode_bridge,A,500001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_792d184c6780294b,e1fc02bf-8b2d-4745-93bd-a072c2e23843,fdr_cleaned_facility,C,e1fc02bf-8b2d-4745-93bd-a072c2e23843,http://vardanclinics.com/,self_seed,1.0,claim_seed,3,,False
gfac_792d184c6780294b,e1fc02bf-8b2d-4745-93bd-a072c2e23843,india_post_pincode_bridge,A,110029.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_978705886d85facf,e1ff6abf-950c-495a-91ec-431518d81b5f,fdr_cleaned_facility,C,e1ff6abf-950c-495a-91ec-431518d81b5f,https://www.kamaladental.com/veneers-crowns-and-bridges-dentists-thiruvananthapuram/,self_seed,1.0,claim_seed,13,,False
gfac_978705886d85facf,e1ff6abf-950c-495a-91ec-431518d81b5f,india_post_pincode_bridge,A,695014.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_6592340a80df0c7d,e2147a8b-299d-4332-a7c4-adaccaff596b,fdr_cleaned_facility,C,e2147a8b-299d-4332-a7c4-adaccaff596b,https://www.facebook.com/kingstonhospitals/,self_seed,1.0,claim_seed,5,,False
gfac_6592340a80df0c7d,e2147a8b-299d-4332-a7c4-adaccaff596b,india_post_pincode_bridge,A,500028.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_8585f0c100d628fe,e22f0978-c9b5-485c-aea7-c074ce10327f,fdr_cleaned_facility,C,e22f0978-c9b5-485c-aea7-c074ce10327f,https://www.practo.com/chennai/clinic/raj-cosmetic-plastic-surgery-centre-anna-nagar/services,self_seed,1.0,claim_seed,50,,False
gfac_8585f0c100d628fe,e22f0978-c9b5-485c-aea7-c074ce10327f,india_post_pincode_bridge,A,623611.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.55,admin_context_only,1,No PIN bridge; used facility city/state as district/state proxy.,False
gfac_b53c5a29d84886cb,e25d7715-9381-4bce-9375-992c76b39cd5,fdr_cleaned_facility,C,e25d7715-9381-4bce-9375-992c76b39cd5,https://www.practo.com/kozhikode/clinic/dr-shameem-s-family-dentistry-nanminda,self_seed,1.0,claim_seed,7,,False
gfac_b53c5a29d84886cb,e25d7715-9381-4bce-9375-992c76b39cd5,india_post_pincode_bridge,A,673012.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b41b22e4266e3b03,e283d2a3-eaeb-412c-bf91-6a33d6776392,fdr_cleaned_facility,C,e283d2a3-eaeb-412c-bf91-6a33d6776392,https://www.indiafilings.com/search/upkar-hospital-private-limited-cin-U85110UP2021PTC151687,self_seed,1.0,claim_seed,12,,False
gfac_b41b22e4266e3b03,e283d2a3-eaeb-412c-bf91-6a33d6776392,india_post_pincode_bridge,A,221005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_74c97fdf69737627,e28a607e-b581-4860-966b-1ec38db6e7cb,fdr_cleaned_facility,C,e28a607e-b581-4860-966b-1ec38db6e7cb,https://www.skedoc.com/hyderabad/falaknuma/orthopaedician,self_seed,1.0,claim_seed,3,,False
gfac_74c97fdf69737627,e28a607e-b581-4860-966b-1ec38db6e7cb,india_post_pincode_bridge,A,500029.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_1e4c2f9a6867d17f,e2a640df-f3b7-4231-8fdf-5c9de87034a4,fdr_cleaned_facility,C,e2a640df-f3b7-4231-8fdf-5c9de87034a4,https://www.justdial.com/Bangalore/Asian-Health-Meter-Near-Bharath-Petrol-Bunk-Hegde-Nagar/080PXX80-XX80-240904192903-F7W4_BZDET,self_seed,1.0,claim_seed,6,,False
gfac_1e4c2f9a6867d17f,e2a640df-f3b7-4231-8fdf-5c9de87034a4,india_post_pincode_bridge,A,560077.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f1abea622e88e7ef,e2b21605-5fe0-44ae-8e1b-3801965ff2c5,fdr_cleaned_facility,C,e2b21605-5fe0-44ae-8e1b-3801965ff2c5,https://www.onefivenine.com/india/Places/Taluk/Pune/Junnar/Hospital,self_seed,1.0,claim_seed,17,,False
gfac_f1abea622e88e7ef,e2b21605-5fe0-44ae-8e1b-3801965ff2c5,india_post_pincode_bridge,A,402107.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_7edef186d1e63c20,e2bea954-5ce2-4f75-b916-b019b980a903,fdr_cleaned_facility,C,e2bea954-5ce2-4f75-b916-b019b980a903,https://www.policyx.com/health-insurance/network-hospitals/star-health-nagpur-maharashtra/,self_seed,1.0,claim_seed,8,,False
gfac_7edef186d1e63c20,e2bea954-5ce2-4f75-b916-b019b980a903,india_post_pincode_bridge,A,440012.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_f3f1551070d97085,e2cd4e57-6a3d-4870-afdc-2fc25a8b5324,fdr_cleaned_facility,C,e2cd4e57-6a3d-4870-afdc-2fc25a8b5324,https://www.drkalyanicosmocare.com/about.html,self_seed,1.0,claim_seed,4,,False
gfac_f3f1551070d97085,e2cd4e57-6a3d-4870-afdc-2fc25a8b5324,india_post_pincode_bridge,A,400601.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_9e2c943ebf8fa1bc,e2cfb9e9-db42-4d0c-9ed8-3571d9bf6d3c,fdr_cleaned_facility,C,e2cfb9e9-db42-4d0c-9ed8-3571d9bf6d3c,https://www.drmahadental.com/,self_seed,1.0,claim_seed,4,,False
gfac_9e2c943ebf8fa1bc,e2cfb9e9-db42-4d0c-9ed8-3571d9bf6d3c,india_post_pincode_bridge,A,500016.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_82da609b77437e12,e2dad73f-17e6-43b8-a07e-e1e0d6d08c69,fdr_cleaned_facility,C,e2dad73f-17e6-43b8-a07e-e1e0d6d08c69,https://www.facebook.com/102320391894068,self_seed,1.0,claim_seed,8,,False
gfac_82da609b77437e12,e2dad73f-17e6-43b8-a07e-e1e0d6d08c69,india_post_pincode_bridge,A,400615.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_e81df60f40f1f11a,e2f5c0d0-30ed-4ee4-9fc3-93f6087935e7,fdr_cleaned_facility,C,e2f5c0d0-30ed-4ee4-9fc3-93f6087935e7,https://medicalkerala.com/doctors-oral-and-maxillo-facial-surgeon-in-aluva-ernakulam,self_seed,1.0,claim_seed,10,,False
gfac_e81df60f40f1f11a,e2f5c0d0-30ed-4ee4-9fc3-93f6087935e7,india_post_pincode_bridge,A,683101.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_ebb0fa36e4af3abf,e31d34f8-578c-41d6-9723-0c137438ceb2,fdr_cleaned_facility,C,e31d34f8-578c-41d6-9723-0c137438ceb2,https://www.facebook.com/1596674147076288,self_seed,1.0,claim_seed,6,,False
gfac_ebb0fa36e4af3abf,e31d34f8-578c-41d6-9723-0c137438ceb2,india_post_pincode_bridge,A,845412.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.72,admin_context_only,1,District spelling required fuzzy matching within the same state.,False
gfac_55ff6baf3180d1ed,e3307523-1e57-42fe-9eb5-07ea5c3c046c,fdr_cleaned_facility,C,e3307523-1e57-42fe-9eb5-07ea5c3c046c,https://www.icliniq.com/doctor/dr-dinesh-agarwal-swastik-dental-care,self_seed,1.0,claim_seed,9,,False
gfac_55ff6baf3180d1ed,e3307523-1e57-42fe-9eb5-07ea5c3c046c,india_post_pincode_bridge,A,263153.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.72,admin_context_only,1,District spelling required fuzzy matching within the same state.,False
gfac_9e2dbb34fe167b7a,e330d865-2b8e-4a80-b2ef-98469eb2538e,fdr_cleaned_facility,C,e330d865-2b8e-4a80-b2ef-98469eb2538e,https://www.practo.com/bhopal/advanced-physiotherapy-clinic-kolar-road-1/clinic,self_seed,1.0,claim_seed,44,,False
gfac_9e2dbb34fe167b7a,e330d865-2b8e-4a80-b2ef-98469eb2538e,india_post_pincode_bridge,A,462026.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_a49a97fde41c359a,e33fa71c-faa5-4fd7-9aae-afda1b2837ca,fdr_cleaned_facility,C,e33fa71c-faa5-4fd7-9aae-afda1b2837ca,http://www.onefivenine.com/india/villages/Ratnagiri/Khed/Bhoste,self_seed,1.0,claim_seed,28,,False
gfac_a49a97fde41c359a,e33fa71c-faa5-4fd7-9aae-afda1b2837ca,india_post_pincode_bridge,A,415709.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_cc332b98c37a44cb,e346d2c1-efc7-4739-98bb-5f7eaf9f1523,fdr_cleaned_facility,C,e346d2c1-efc7-4739-98bb-5f7eaf9f1523,https://www.vinsfertility.com/ivf-centres/best-ivf-centres-in-muzaffarnagar/,self_seed,1.0,claim_seed,2,,False
gfac_cc332b98c37a44cb,e346d2c1-efc7-4739-98bb-5f7eaf9f1523,india_post_pincode_bridge,A,251001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_0d9b65868e9aaa45,e34ce65b-0846-4924-a868-5129f77e980f,fdr_cleaned_facility,C,e34ce65b-0846-4924-a868-5129f77e980f,http://www.tbassnindia.org/DOTSClinicsinIndia.html,self_seed,1.0,claim_seed,12,,False
gfac_0d9b65868e9aaa45,e34ce65b-0846-4924-a868-5129f77e980f,india_post_pincode_bridge,A,110017.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_8979025a7a848c8f,e353875e-2691-46ab-a42f-efc5867f847f,fdr_cleaned_facility,C,e353875e-2691-46ab-a42f-efc5867f847f,https://kivihealth.com/clinic/shree-krishana,self_seed,1.0,claim_seed,3,,False
gfac_8979025a7a848c8f,e353875e-2691-46ab-a42f-efc5867f847f,india_post_pincode_bridge,A,302006.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_362f193d9fa57423,e3bfbcf5-2f6b-4a8d-b392-d149a3c73a98,fdr_cleaned_facility,C,e3bfbcf5-2f6b-4a8d-b392-d149a3c73a98,https://www.mukilansclinic.com/,self_seed,1.0,claim_seed,4,,False
gfac_362f193d9fa57423,e3bfbcf5-2f6b-4a8d-b392-d149a3c73a98,india_post_pincode_bridge,A,600053.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_eb469d5dff176eb3,e3da3802-9ff8-49c5-80cb-7d6df30ed865,fdr_cleaned_facility,C,e3da3802-9ff8-49c5-80cb-7d6df30ed865,https://drshaliniskinclinickhammam.com/,self_seed,1.0,claim_seed,3,,False
gfac_eb469d5dff176eb3,e3da3802-9ff8-49c5-80cb-7d6df30ed865,india_post_pincode_bridge,A,507001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_9a6e47f7461af8ab,e407b1a1-cb0d-4c7b-b883-47c50e72b31a,fdr_cleaned_facility,C,e407b1a1-cb0d-4c7b-b883-47c50e72b31a,https://www.practo.com/jalandhar/clinic/dhami-dental-care-model-town,self_seed,1.0,claim_seed,28,,False
gfac_9a6e47f7461af8ab,e407b1a1-cb0d-4c7b-b883-47c50e72b31a,india_post_pincode_bridge,A,144001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_cb016b3db5fbc76f,e40d0089-7c45-4e65-b505-86cb5a397cf3,fdr_cleaned_facility,C,e40d0089-7c45-4e65-b505-86cb5a397cf3,https://www.myupchar.com/en/doctors/ludhiana/sbi-civil-lines/dentistry/dr-vikram-bali-47381,self_seed,1.0,claim_seed,9,,False
gfac_cb016b3db5fbc76f,e40d0089-7c45-4e65-b505-86cb5a397cf3,india_post_pincode_bridge,A,141001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_5afa64187e534de5,e460028b-372e-4e7b-909d-831c5cb4a816,fdr_cleaned_facility,C,e460028b-372e-4e7b-909d-831c5cb4a816,https://www.facebook.com/100441569693558,self_seed,1.0,claim_seed,9,source_or_geography_conflict,False
gfac_5afa64187e534de5,e460028b-372e-4e7b-909d-831c5cb4a816,india_post_pincode_bridge,A,600099.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_5a656fd8d3e575dc,e48a8f48-d155-4bf6-9584-0a487401f89a,fdr_cleaned_facility,C,e48a8f48-d155-4bf6-9584-0a487401f89a,https://himalayasdigital.com/advert/life-line-care-hospital-dialysis-centre-nephroplus-dialysis-centre/,self_seed,1.0,claim_seed,6,,False
gfac_5a656fd8d3e575dc,e48a8f48-d155-4bf6-9584-0a487401f89a,india_post_pincode_bridge,A,175101.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_a97f1c5df0a5b7fa,e495780c-285a-4612-a618-19ab75d10fe6,fdr_cleaned_facility,C,e495780c-285a-4612-a618-19ab75d10fe6,https://shriganeshlab.com/,self_seed,1.0,claim_seed,2,,False
gfac_a97f1c5df0a5b7fa,e495780c-285a-4612-a618-19ab75d10fe6,india_post_pincode_bridge,A,134002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.55,admin_context_only,1,No PIN bridge; used facility city/state as district/state proxy.,False
gfac_5975c579b2366d78,e4ca6961-78a4-4bf0-924a-9bf3ea41078d,fdr_cleaned_facility,C,e4ca6961-78a4-4bf0-924a-9bf3ea41078d,https://www.indouslabs.com/,self_seed,1.0,claim_seed,7,,False
gfac_5975c579b2366d78,e4ca6961-78a4-4bf0-924a-9bf3ea41078d,india_post_pincode_bridge,A,122003.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_7c577b163d3919b2,e4cd4ad7-1d97-4dd0-a664-5f30fc4ad5b2,fdr_cleaned_facility,C,e4cd4ad7-1d97-4dd0-a664-5f30fc4ad5b2,https://jaipurayurveda.com/about-us/,self_seed,1.0,claim_seed,4,,False
gfac_7c577b163d3919b2,e4cd4ad7-1d97-4dd0-a664-5f30fc4ad5b2,india_post_pincode_bridge,A,302018.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_c44eb617836da8e7,e51fe96e-26f5-451a-85d9-0ad82693d1d1,fdr_cleaned_facility,C,e51fe96e-26f5-451a-85d9-0ad82693d1d1,https://www.jamburedental.com/our-specialist,self_seed,1.0,claim_seed,7,,False
gfac_c44eb617836da8e7,e51fe96e-26f5-451a-85d9-0ad82693d1d1,india_post_pincode_bridge,A,431005.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_32167a249e924cee,e52d5183-9d1f-4bd9-a56f-ddb4c82f79bf,fdr_cleaned_facility,C,e52d5183-9d1f-4bd9-a56f-ddb4c82f79bf,https://ayurveda-amai.org/list-of-hospitals/,self_seed,1.0,claim_seed,3,,False
gfac_32167a249e924cee,e52d5183-9d1f-4bd9-a56f-ddb4c82f79bf,india_post_pincode_bridge,A,691566.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_d008be47aae3446c,e551f012-2cb0-45fa-a70e-e7e134c739af,fdr_cleaned_facility,C,e551f012-2cb0-45fa-a70e-e7e134c739af,https://drashutoshsonawane.com/about.html,self_seed,1.0,claim_seed,6,,False
gfac_d008be47aae3446c,e551f012-2cb0-45fa-a70e-e7e134c739af,india_post_pincode_bridge,A,422001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_0482557b95128937,e560416e-5708-4b58-84bf-3ed54c2ebf79,fdr_cleaned_facility,C,e560416e-5708-4b58-84bf-3ed54c2ebf79,https://www.amruthospitals.com/about.html,self_seed,1.0,claim_seed,5,,False
gfac_0482557b95128937,e560416e-5708-4b58-84bf-3ed54c2ebf79,india_post_pincode_bridge,A,760001.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_bce641780df70e5e,e5687192-84f9-47f9-9fe2-5b4ed40fbd93,fdr_cleaned_facility,C,e5687192-84f9-47f9-9fe2-5b4ed40fbd93,https://www.facebook.com/dentartdentalcare/,self_seed,1.0,claim_seed,3,,False
gfac_bce641780df70e5e,e5687192-84f9-47f9-9fe2-5b4ed40fbd93,india_post_pincode_bridge,A,673633.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.82,admin_context_only,1,PIN code maps to multiple districts or states in India Post.,False
gfac_65ae3e2ebed94b0f,e5773919-abdc-4b04-8735-5472b87ca36a,fdr_cleaned_facility,C,e5773919-abdc-4b04-8735-5472b87ca36a,https://www.justdial.com/West-Champaran/Diagnostic-Centres-in-Narkatiaganj/nct-10159446,self_seed,1.0,claim_seed,5,,False
gfac_65ae3e2ebed94b0f,e5773919-abdc-4b04-8735-5472b87ca36a,india_post_pincode_bridge,A,845438.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_b1eb6319699499c5,e5937b4b-5e9c-4133-8223-897e6d6a1867,fdr_cleaned_facility,C,e5937b4b-5e9c-4133-8223-897e6d6a1867,https://www.facebook.com/1525557274361749,self_seed,1.0,claim_seed,3,,False
gfac_b1eb6319699499c5,e5937b4b-5e9c-4133-8223-897e6d6a1867,india_post_pincode_bridge,A,380008.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_edf70c7a5f832541,e5f784db-2d8e-4db8-9baf-d7e076e5f586,fdr_cleaned_facility,C,e5f784db-2d8e-4db8-9baf-d7e076e5f586,https://www.facebook.com/108777880952869,self_seed,1.0,claim_seed,4,,False
gfac_edf70c7a5f832541,e5f784db-2d8e-4db8-9baf-d7e076e5f586,india_post_pincode_bridge,A,401209.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_8c1b8d2a4d400d32,e6082efa-5743-47f0-9fcf-e9f72ecc8651,fdr_cleaned_facility,C,e6082efa-5743-47f0-9fcf-e9f72ecc8651,https://chotu.com/local/dental-clinics-in-safdarjung-enclave-new-delhi-delhi-ncr-delhi-ncr-india/ct-18418948/,self_seed,1.0,claim_seed,3,,False
gfac_8c1b8d2a4d400d32,e6082efa-5743-47f0-9fcf-e9f72ecc8651,india_post_pincode_bridge,A,110029.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_a2a18fabe18b75b7,e60aa4b9-a341-4d85-9c71-e0271e7fbb94,fdr_cleaned_facility,C,e60aa4b9-a341-4d85-9c71-e0271e7fbb94,https://mediqconnecthealthcare.com/view-hospital-details/patel-dental-hospital,self_seed,1.0,claim_seed,3,,False
gfac_a2a18fabe18b75b7,e60aa4b9-a341-4d85-9c71-e0271e7fbb94,india_post_pincode_bridge,A,360002.0,https://www.data.gov.in/resource/all-india-pincode-directory-till-last-month,admin_geography_context,0.95,admin_context_only,1,Exact PIN-to-district-to-health join.,False
gfac_97db08ddfa4fccf6,e61063fc-06af-4cd8-925d-ded933eebd39,fdr_cleaned_facility,C,e61063fc-06af-4cd8-925d-ded933eebd39,https://tracxn.com/d/legal-entities/india/laxmi-medical-and-surgical-care-centre-private-limited/__6q-hGlgXZhZlHGRlV-pPN7mhkumv4VddG7reM7qb5_Q,self_seed,1.0,claim_seed,21,,False
gfac_b2f73814d2bde52a,e6239dbe-7da9-4a6b-a18b-a150a2a80696,fdr_cleaned_facility,C,e6239dbe-7da9-4a6b-a18b-a150a2a80696,https://www.facebook.com/1949529605314264,self_seed,1.0,claim_seed,3,,False
