active_uncertainty_rank,active_uncertainty_score,active_learning_action,active_learning_reasons,state_ut,district_name,planning_category,observed_facility_rows,health_need_score,care_gap_score,trust_gap_score,district_medical_desert_priority_score,district_data_quality_score,district_uncertainty_level,aggregate_ci_width,sample_size_uncertainty_score,needs_human_review_rate,needs_human_review_rate_ci_low,needs_human_review_rate_ci_high,critical_supply_gap_rate,critical_supply_gap_rate_ci_low,critical_supply_gap_rate_ci_high,trustworthy_supply_rate,trustworthy_supply_rate_ci_low,trustworthy_supply_rate_ci_high,capacity_observed_rate,capacity_observed_rate_ci_low,capacity_observed_rate_ci_high,doctor_observed_rate,doctor_observed_rate_ci_low,doctor_observed_rate_ci_high,sample_facility_names,sample_claim_evidence,sample_source_urls
11,0.8124,stress_test_desert_call,"[""high_care_gap"", ""high_health_need"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Gujarat,Tapi ,real_desert_candidate,2,0.7114612842304059,0.7780445970149823,0.85,0.7238870817133266,0.73,higher,0.719,0.9,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,0.5,0.09452865480086614,0.9054713451991339,0.0,0.0,0.6576280471103807,Mamta Hospital; Arihant Imaging Centre,"Study Centre for OBS-GYN Courses (OBS-GYN) under NARCHI | [""gynecologyAndObstetrics"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gastroenterology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""dentistry"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""internalMedicine"",""internalMedicine"",""orthopedicSurgery"",""gynecologyAndObstetrics"",""orthopedicSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""internalMedicine"",""internalMedicine"",""gynecologyAndObstetrics"",""reproductiveEndocrinologyAndInfertility"",""inter","[""https://narchi.org/academics/study-centres/study-centres-for-obs-gyn-courses/"",""https://www.practo.com/surat/clinic/dr-kadel-s-the-dental-care-adajan-dn"",""https://www.justdial.com/Surat/Pathology-Labs/nct-10356131"",""https://www.medicineindia.org/hospitals-in-state/gujarat"",""https://www.practo.com/surat/clinic/pooja-clinic-adajan-dn"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Surat/Songadh"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Mahesana/Bechraji"",""https://www.practo.com/surat/clinic/aamanyahospital-adajan-dn"",""https://www.practo.com/surat/clinic/tavethiya-dental-care-varachha-road"",""https://www.practo.com/surat/clinic/crystal-retina-care-majura-gate"",""https://www.practo.com/surat/clinic/dental-planet-adajan-dn"",""https://www.insurancedekho.com/health-insurance/new-india/network-hospitals-in-surat/8"",""https://www.practo.com/surat/clinic/bavishi-fertility-i"
12,0.8116,stress_test_desert_call,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Punjab,Tarn Taran ,real_desert_candidate,1,0.5929532577903682,0.7533510124324758,0.8999999999999999,0.703537026470622,0.73,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Dr. Khurana's Multispeciality Dental Clinic Tarn Taran,"Dr. Khurana's Multispeciality Dental Clinic & Implant Centre operates a CBCT imaging facility (Scan - OPG, CBCT Centre) in Tarn Taran, Punjab, India, and is a multispeciality dental clinic with implant services. | [""familyMedicine"",""familyMedicine"",""dentistry"",""familyMedicine"",""dentistry"",""oralAndMaxillofacialSurgery"",""familyMedicine"",""dentistry"",""radiology"",""familyMedicine""] | [""Operates as a dental clinic and implant centre"",""Provides dental implant services"",""Dental implant services"",""CBCT imaging for dental diagnostics"",""Performs CBCT imaging for dental diagnostics"",""Performs digital crown fabrication using an intraoral scanner""] | [""CBCT imaging system"",""CBCT imaging equipment"",""Intraoral scanner""] | [""Specializes in dental implants"",""Dental clinic and implant center"",""CBCT imaging service as part of a dental imaging center"",""Provides dental imaging in 3D volumetric data in axial, s","[""https://www.joonsquare.com/clinics/dr-khurana-s-multispeciality-dental-clinic-tarn-taran"",""https://www.facebook.com/p/Dr-Khuranas-Dental-clinic-and-Scan-OpgCBCT-Centre-100077168749501/"",""https://www.facebook.com/267874563808367"",""https://www.facebook.com/p/Dr-Khuranas-Multispeciality-Dental-Clinic-Implant-Centre-100064075118728/"",""https://www.facebook.com/110044841566867"",null]"
13,0.8092,uncertainty_band_reduction,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Uttar Pradesh,Balrampur ,supply_record_quality_problem,1,0.5147544853635505,0.710341687597726,0.9999999999999999,0.6527078243931904,0.609,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Dev Eye Hospital (Dr Arun Pathak),"Dev Eye Hospital (Dr Arun Pathak) is listed as an eye hospital/clinic in Balrampur, Uttar Pradesh. | [""ophthalmology"",""glaucomaOphthalmology"",""retinaAndVitreoretinalOphthalmology"",""oculoplasticsAndReconstructiveOrbitalSurgery"",""eyeTraumaAndEmergencyEyeCare"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine"",""ophthalmology"",""cataractAndAnteriorSegmentSurgery"",""glaucomaOphthalmology"",""internalMedicine"",""ophthalmology"",""glaucomaOphthalmology"",""cataractAndAnteriorSegmentSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine""] | [""Glaucoma surgery is offered"",""Oculoplastic surgery is offered"",""Diabetic retinopathy treatments are offered"",""Retina examination is performed"",""Cataract Surgery With Advanced Phaco Techniques"",""Glaucoma Screening and Treatment"",""Eye Infection C","[""https://www.justdial.com/Balrampur/Dev-Eye-Hospital-Dr-Arun-Pathak-Near-Indian-Bank-Imiliya-Branch-Rafi-Nagar/9999P5263-5263-210916001555-K5H5_BZDET"",""https://www.facebook.com/108721217615848"",""https://www.mappls.com/place-dev+eye+hospital-branch-national+medical+agency+near+allahabad+bank+imiliya-rafi+nagar-utraula-uttar+pradesh-271604-8LSH9H@zdata=MjcuMzExNjM5KzgyLjQxNTA2OCsxNys4TFNIOUgrK25yed"",""https://www.facebook.com/p/DEV-EYE-Hospital-100064108207696/"",""https://www.facebook.com/159194437285176"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Kannauj/Chhibramau"",""https://deveyehospital.in/dr-arun-pathak-dev-eye-hospital-utraula-district-balrampur-uttar-pradesh/"",""https://www.facebook.com/100064108207696/"",""https://deveyehospital.in/"",""https://www.facebook.com/102079615251154"",""http://deveyehospital.in/"",null,null,null,null,null]"
14,0.8091,stress_test_desert_call,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Assam,Udalguri ,real_desert_candidate,1,0.5849268177525968,0.7489364704117014,0.8999999999999999,0.6983198404460704,0.697,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Udalguri Civil Hospital,"DSRC (District STI and Reference Centre) Udalguri Civil Hospital | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""clinicalPathology"",""radiology""] | ["""",""Provides clinical pathology laboratory testing""] | [""""] | [""Udalguri Civil Hospital is listed as a DSRC in Assam"",""Government hospital"",""Emergency department available"",""Specialization: General Medicine"",""Specialization: Medical Oncology"",""Specialization: Mental Disorders Packages"",""Specialization: Neo Natal"",""Specialization: Obstetrics & Gynecology"",""Specialization: Opthalmology"",""Specialization: Orthopaedics"",""Specialization: Otorhinolaryngology"",""Specialization: Paediatric Medical Management"",""Empanelled under AB-PMJAY (Ayushman Bharat Pradhan Mantri Jan ","[""https://atalamritabhiyan.assam.gov.in/about-us/district-officials"",""https://asacs.assam.gov.in/information-services/detail/list-of-dsrcs-in-assam"",""https://10bedicu.org/state-assam"",""https://nhm.assam.gov.in/portlets/national-mental-health-programme"",""https://www.mappls.com/place-udalguri+civil+hospital-barnagaon-po+ps+udalguri-sapkhaiti+bher-udalguri-assam-784509-SBQXB2@zdata=MjYuNzUzMjQ0KzkyLjA4NzAzNSsxNytTQlFYQjIrK25yed"",""https://mapcarta.com/N7153386758"",""https://www.mappls.com/place-udalguri+civil+hospital-sankar+nagar+road-barnagaon-udalguri-assam-784550-di6jkb@zdata=MjYuNzE5ODY5KzkyLjA3ODU2NCsxNytkaTZqa2IrKw==ed"",""https://www.facebook.com/278936252529125"",""https://pincodes.info/in/Assam/Darrang/Udalguri/UDALGURI-CIVIL-HOSPITAL/"",""https://www.facebook.com/101328314869205"",""https://www.facebook.com/atalamritabhiyanassam/posts/udalguri-civil-hospital-udalguri-is-empanelled-under-ab"
15,0.8083,stress_test_desert_call,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Uttar Pradesh,Shamli ,real_desert_candidate,1,0.582389046270066,0.7475406960963096,0.8999999999999999,0.6966702889824254,0.695,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Dr Chikara Dental Care and Implant Centre,"Dental Clinic | [""dentistry"",""familyMedicine"",""dentistry"",""familyMedicine"",""dentistry"",""dentistry"",""aestheticDentistry"",""dentistry"",""endodontics"",""orthodontics"",""prosthodontics""] | [""Root canal treatment (RCT)"",""Fixed prosthodontics""] | [""Dental chair with delivery system"",""Overhead dental light"",""Dental cabinets and instrument trays""] | [""Dental clinic"",""The facility is named 'Chikara Dental Care And Implant Centre'."",""Operates as a cosmetic dentistry practice."",""Located in Shamli, Uttar Pradesh, India."",""Maintains a Facebook presence under the name 'Chikara Dental Care'."",""Current status: Closed now."",""Cosmetic dentistry practice"",""Outpatient dental clinic"",""Located in Shamli, Uttar Pradesh, India"",""Has 19 years in healthcare"",""Rated 4.4 on JustDial""]","[""https://www.justdial.com/Shamli/Chikara-Dental-Care-Adjacent-Dr-Verma-Skin-Clinic-Shamli/9999P1318-1318-121017132442-T6W7_BZDET/photos"",""https://www.mappls.com/place-chikara+dental+care-adjacent+verma+skin+clinic-hanuman+tilla+road-near+verma+market-turn-shamli-uttar+pradesh-247776-xsq33i@zdata=MjkuNDQ1NjAyKzc3LjMxMDQ2KzE3K3hzcTMzaSsred"",""https://www.facebook.com/DrSharadChikara1/"",""https://www.facebook.com/1028797650579652"",""https://www.justdial.com/Shamli/Dr-Chikara-Dental-Care-and-Implant-Centre-Shamli/9999P1318-1318-121017132442-T6W7_BZDET"",null]"
16,0.8076,uncertainty_band_reduction,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Karnataka,Chamarajanagar ,supply_record_quality_problem,1,0.5095609065155807,0.7074852192313428,0.9999999999999999,0.64933199814201,0.568,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Janani Hospital,"Open 24 Hrs | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""anesthesia"",""internalMedicine""] | ["""","""","""",""Provides maternity services including childbirth"",""Provides neonatal care within a neonatal unit""] | [""Ultrasound machine AY-15CUK"",""Ultrasound machine LOGIQ-V5"","""",""Neonatal incubator in NICU"",""Neonatal monitoring equipment""] | [""Private hospital"",""Maternity and child care center"",""Open 24 hours"",""Located in Raichur"",""Has 9 years in healthcare"",""Janani Hospital is listed in the Kollegala emergency directory under Hospitals / Private Nursing Home / Doctors / Clinics category"",""Janani Hospital is referenced in the Emergency Numbers section for Kollegala (Emergency Numbers in Kollegala)"",""Private Hospital""","[""http://www.pcpndt.karnataka.gov.in/PvtGovtCentresHomepage.aspx?unitid=4UQ15ZdC2EvQshvLkmfipw==&role=Tg3R3dzL5d8qh2W0SyphdQ==&DistWiseCount=mELirpUhRYksFj7k8/XBcQ==&PvtGovt=nBg+oK7HWWeZVo4G1oAzng=="",""https://www.justdial.com/Raichur/Sonography-Centres-in-Mantralaya-Road-Raichur/nct-10445063"",""http://kollegala.nammuru.com/"",""http://www.pcpndt.karnataka.gov.in/PvtGovtCentresHomepage.aspx?unitid=4B1QmJBAsAaLln5kYbI+JA==&role=Tg3R3dzL5d8qh2W0SyphdQ==&DistWiseCount=mELirpUhRYksFj7k8/XBcQ==&PvtGovt=nBg+oK7HWWeZVo4G1oAzng=="",""https://www.medindia.net/directories/hospitals/holycross-hospital-chamarajanagar-karnataka-88341.htm"",""https://www.policybazaar.com/network-hospitals/sbi-general-hospitals-karnataka-raichur/"",""https://www.justdial.com/Raichur/Multispeciality-Hospitals-in-M-G-Road-Raichur/nct-10547585"",""https://www.facebook.com/568466393357390"",""https://www.medindia.net/directories/hospita"
17,0.8066,stress_test_desert_call,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Bihar,Kaimur (Bhabua) ,real_desert_candidate,1,0.5769003777148253,0.7445219283909272,0.8999999999999999,0.6931026544215191,0.756,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Kush Eye Care,"Kush Eye Care is in Bhabua - kaimur. | [""familyMedicine"",""internalMedicine"",""ophthalmology"",""internalMedicine""] | [""Kush Eye Care does not list specific clinical procedures in the provided content.""] | [""No specific medical equipment is mentioned in the provided content.""] | [""Hospital"",""Eye care specialty"",""Located in Bhabua, Kaimur, Bihar, India"",""Kush Eye Care was founded in 2023 by Dr Jeevan, who is an ophthalmic officer."",""Dr Jeevan previously worked at Eye Q Superspecialty Eye Hospital Hisar."",""Dr Jeevan previously worked at Centre for Sight New Delhi as a pediatric clinical optometrist."",""Dr Jeevan previously worked at Sarvodaya Health Care Faridabad as a Consultant.""]","[""https://www.justdial.com/Kaimur/Kush-Eye-Care-Opposite-Sadar-Thana/9999P6189-6189-231214171020-F1F8_BZDET/photos"",""https://www.facebook.com/100094534347363/"",""https://www.facebook.com/113144791849223"",""http://jeevankushwaha.website3.me/"",null]"
18,0.8056,uncertainty_band_reduction,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Jammu & Kashmir,Pulwama ,supply_record_quality_problem,1,0.5030099150141644,0.7038821739055636,0.9999999999999999,0.6450738536660894,0.545,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,District Hospital Pulwama,"OP / IP hospital; specialised in cancer and non-cancer; morphine not available | [""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""pathology"",""internalMedicine"",""internalMedicine"",""obstetricsAndMaternityCare"",""gynecologyAndObstetrics"",""maternalFetalMedicineOrPerinatology"",""neonatologyPerinatalMedicine"",""gastroenterology"",""infectiousDiseases"",""neurology"",""ophthalmology"",""otolaryngology"",""generalSurgery"",""anesthesia"",""nephrology"",""pathology"",""radiology"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""preventiveMedicine"",""internalMedicine"",""emergencyMedicine"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine""] | [""Ozone therapy for chronic pain management"",""Interventional procedures for cancer pain relief"",""Palliative care services fo","[""https://pulwama.gov.in/public-utility-category/hospitals/"",""https://palliumindia.org/clinics/jammukashmir"",""https://www.facebook.com/kashmirtreasure/posts/dr-tariq-ahmad-padderdr-tariq-ahmad-padder-is-a-distinguished-consultant-physici/1297200862426184/"",""https://risingkashmir.com/healing-beyond-boundaries-pulwama-hospital-honours-dr-yousuf-taks-national-triumph/"",""https://www.mappls.com/vb0b2y"",""https://www.facebook.com/248284531699877"",""https://www.drlogy.com/ayushman-bharat/hospitals/jammu-and-kashmir/pulwama/district-hospital-pulwama"",""https://www.proceed.fit/clinic/THE-HOPE-CLINICS-PULWAMA-192301"",""https://www.newsday.co.zw/2021/01/india-covid19-vaccination-drive-launched/"",""https://en.wikipedia.org/wiki/District_Hospital_Pulwama"",""https://www.facebook.com/101293188905932"",""https://x.com/dhpulwama1"",""https://www.proceed.fit/clinic/THE-HOPE-CLINICS-PULWAMA-192301"",""http://www.onefi"
19,0.8055,stress_test_desert_call,"[""high_care_gap"", ""high_health_need"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample""]",Odisha,Kendujhar ,real_desert_candidate,1,0.7144711992445704,0.820185880232287,0.7,0.7825236884158533,0.791,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,Malkangiri District Headquarters Hospital,"NHRC took cognisance of a case of alleged medical negligence at the Malkangiri district headquarters hospital (DHH) in Odisha, where a seven-year-old girl died due to delayed treatment for a head injury. | [""internalMedicine"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""generalSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""generalSurgery"",""orthopedicSurgery"",""ophthalmology"",""pediatrics"",""otolaryngology"",""gynecologyAndObstetrics"",""dermatology"",""radiology"",""anesthesia"",""pulmonology"",""emergencyMedicine"",""internalMedicine"",""internalMedicine"",""emergencyMedicine"",""criticalCareMedicine"",""pathology"",""generalSurgery"",""internalMedicine"",""generalSurgery"",""gast","[""https://timesofindia.indiatimes.com/city/bhubaneswar/nhrc-takes-cognisance-of-medical-negligence-in-malkangiri-hospital-after-childs-death/articleshow/125949045.cms"",""https://eblood.odisha.gov.in/"",""https://health.odisha.gov.in/en/healthinstitutes/first-referal-units"",""https://health.odisha.gov.in/en/healthinstitutes/first-referal-units"",""https://eblood.odisha.gov.in/"",""https://eblood.odisha.gov.in/"",""https://health.odisha.gov.in/en/healthinstitutes/first-referal-units"",""https://eblood.odisha.gov.in/"",""https://rtiodisha.gov.in/Pages/printAllManual/office_id:1697/lang"",""https://odishatourism.gov.in/content/tourism/en/dot/visitors-information/hospitals-list.html"",""http://wikimapia.org/10595062/gupta-diagnostic"",""https://openknowledge.worldbank.org/bitstreams/a4c16ece-4eb1-5b28-af66-c5c4f097ad9a/download"",""https://journals.lww.com/ijcm/fulltext/2023/48050/the_pattern_of_health_seeking_beh"
20,0.8037,uncertainty_band_reduction,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Assam,Kokrajhar ,supply_record_quality_problem,1,0.49710812086874406,0.7006361871255826,0.9999999999999999,0.6412376874715662,0.549,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,Balajan Block Primary Health Centre,"Block Primary Health Center (BPHC) located in Lakhimpur district, Assam, India. | [""familyMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""pediatrics"",""publicHealth"",""familyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine"",""internalMedicine"",""familyMedicine"",""internalMedicine""] | [""COVID-19 vaccination was administered to health workers from Bihpuriya Block Primary Health Center (BPHC) at Laluk Model Hospital during the first day of the district's COVID-19 vaccination drive.""] | [] | [""Public CHC (Community Health Center)"",""COVID-19 vaccination sessio","[""https://www.sentinelassam.com/north-east-india-news/assam-news/list-of-covid-19-centres-in-assam-guwahati-covid-vaccine-related-faqs-521005"",""https://www.medindia.net/directories/hospitals/titabor-sd-ch-jorhat-assam-34057.htm"",""https://www.sentinelassam.com/north-east-india-news/assam-news/covid-19-vaccination-drive-starts-in-state-521084"",""http://www.onefivenine.com/india/villag/Udalguri/Bhergaon"",""https://www.medindia.net/directories/hospitals/life-line-hospital-cachar-assam-20859.htm"",""https://www.medindia.net/directories/hospitals/gauripur-hospital-dhubri-assam-1260.htm"",""https://www.medindia.net/directories/hospitals/dr-dhani-ram-baruah-heart-institute-and-research-ce-kamrup-assam-100809.htm"",""https://www.medindia.net/directories/hospitals/hgm-nursing-home-golaghat-assam-87988.htm"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Kokrajhar/Kachugaon"",""https://www.medindia."
21,0.8013,stress_test_desert_call,"[""high_care_gap"", ""high_health_need"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Bihar,Aurangabad ,real_desert_candidate,2,0.6326133144475922,0.7346782136344348,0.95,0.6726359013544977,0.666,higher,0.6576,0.9,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,0.0,0.0,0.6576280471103807,0.0,0.0,0.6576280471103807,Shree Ram Hospital; Care Diagnostics & Imaging,"Shree Ram Hospital is a hospital in Obra, Aurangabad district, Bihar, India. | [""internalMedicine"",""criticalCareMedicine"",""internalMedicine"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""headacheMedicine"",""painMedicinePMR"",""jointReconstructionSurgery"",""clinicalPathology"",""criticalCareMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine""] | ["""",""No clinical procedures are listed for SHREE GANGA RAM TRAUMA HOSPITAL PRIVATE LIMITED (OPC) in the provided content."",""Provides head pain treatment services"",""Provides fever treatment services"",""Provides joint replacement services"",""Provides hand pain treatment services"",""Provides hand joint pain treatment services"",""Provides blood testing services""] | [""""] | [""CIN: U74120BR2014OPC023389"",""State: Bihar"",""Status: Active"",""Category: Company limited by shares"",""Sub Category: Non-government company"",""Class: One Person Comp","[""http://www.onefivenine.com/india/Listing/Town/hospitals/Aurangabad/Obra"",""https://www.globalbizreport.com/SHREE-GANGA-RAM-TRAUMA-HOSPITAL-PRIVATE-LIMITED-(OPC)/U74120BR2014OPC023389/india/bihar/company-business-financial-credit-report"",""https://www.zaubacorp.com/SHREE-GANGA-RAM-TRAUMA-HOSPITAL-PRIVATE-LIMITED-OPC-U74120BR2014OPC023389"",""https://www.indiamart.com/company/61149847/"",""https://www.justdial.com/Patna/Shree-Ganga-Ram-Trauma-Hospital-Phulelpur-Meaura/0612PX612-X612-250211220306-X2D4_BZDET"",""https://www.facebook.com/592665554571278"",""https://cleartax.in/f/company/shree-ganga-ram-trauma-hospital-private-limited-opc-/U74120BR2014OPC023389/"",null]; [""https://www.facebook.com/p/Care-Diagnostics-Imaging-100087867371081/"",""http://www.thecaredx.in/"",""https://www.facebook.com/112688554989998"",null]"
22,0.8009,uncertainty_band_reduction,"[""high_care_gap"", ""high_trust_gap"", ""higher_uncertainty_level"", ""wide_rate_confidence_intervals"", ""small_observed_facility_sample"", ""high_critical_supply_gap_rate""]",Assam,Chirang ,mixed_or_monitor,1,0.558722851746931,0.7345242891085852,0.8999999999999999,0.6812872625423878,0.737,higher,0.7935,0.95,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,Niramay Aesthetic & Dental Care,"OPD, IMPLANT, BRACES, COSMETOLOGY | [""dentistry"",""prosthodontics"",""familyMedicine"",""dentistry"",""aestheticDentistry"",""dentistry"",""oralAndMaxillofacialSurgery"",""familyMedicine"",""dentistry""] | [""Dental implant procedures"",""Orthodontic braces installation"",""Cosmetic dentistry procedures""] | [] | [""Oral Maxillofacial Prosthetic Clinic"",""Multi-speciality Clinic"",""Dr. Tauhid Ahmed, BDS, dental surgeon on staff"",""Dr. Tauhid Ahmed has 7 years of experience"",""Provides outpatient dental services (OPD)"",""Dental implant services"",""Orthodontic services (braces)"",""Cosmetology services"",""Specialized oral maxillofacial prosthetic clinic"",""Multi-speciality clinic"",""Dr. Tauhid Ahmed, BDS, a dental surgeon with 7 years of experience on staff"",""Operates as a dental care facility named Niramay Aesthetic & Dental Care in Bongaigaon, Assam"",""Listed under the 'dentist' category on dentalimplantprice.in""]","[""https://www.facebook.com/Dentonir/"",""https://www.practo.com/bongaigaon/clinic/niramay-aesthetic-dental-care-kajalgaon/about"",""https://www.facebook.com/108530484075971"",""https://www.practo.com/bongaigaon/clinic/niramay-aesthetic-dental-care-kajalgaon/dentist-ps-8"",""https://dentalimplantprice.in/niramay-aesthetic-dental-care/"",null]"
